tech_survey_start_date,tech_survey_end_date,id_respondent,tech_consent,ses_citizenship,tech_yob_quota,tech_age_screening,ses_gender,ses_province,ses_education,op_democracy_satisfaction,op_most_important_issue_text,op_most_important_local_issue_text,op_important_issue_party_other_text,op_important_local_issue_party_other_text,behav_vote_choice_other_text,behav_vote_choice_pr_other_text,behav_vote_unlikely_other_text,behav_vote_unlikely_pr_other_text,behav_vote_advance_other_text,behav_vote_lean_other_text,behav_vote_lean_pr_other_text,behav_second_choice_other_text,behav_second_choice_pr_other_text,behav_not_vote_for_other_text,op_political_interest,op_election_interest,op_important_issue_best_party,op_important_local_issue_best_party,behav_vote_choice,behav_vote_choice_pr,behav_vote_unlikely_choice,behav_vote_unlikely_pr_choice,behav_advance_vote_choice,behav_vote_lean,behav_vote_lean_pr,behav_second_choice_party,behav_second_choice_party_pr,behav_vote_likelihood,behav_vote_likelihood_pr,op_federal_government_satisfaction,op_most_important_issue_overflow1,op_most_important_issue_overflow2,op_most_important_issue_overflow3,op_most_important_issue_overflow4,op_most_important_issue_overflow5,op_party_best_issue_other_text,op_most_important_local_issue_overflow1,op_most_important_local_issue_overflow2,op_most_important_local_issue_overflow3,op_party_best_local_issue_other_text,behav_not_vote_liberal,behav_not_vote_conservative,behav_not_vote_ndp,behav_not_vote_bloc,behav_not_vote_green,behav_not_vote_peoples,behav_not_vote_other_party,behav_could_vote_any_party,behav_not_vote_dont_know,op_party_rating_liberal,op_party_rating_conservative,op_party_rating_ndp,op_party_rating_bloc,op_party_rating_green,op_party_rating_peoples,op_leader_rating_trudeau,op_leader_rating_scheer,op_leader_rating_singh,op_leader_rating_blanchet,op_leader_rating_may,op_leader_rating_bernier,op_candidate_rating_liberal,op_candidate_rating_conservative,op_candidate_rating_ndp,op_candidate_rating_bloc,op_candidate_rating_green,op_candidate_rating_peoples,op_ideology_self_placement,op_ideology_liberal,op_ideology_conservative,op_ideology_ndp,op_ideology_bloc,op_ideology_green,op_ideology_peoples,op_ideology_self_placement_post,op_leader_intelligent_trudeau,op_leader_intelligent_scheer,op_leader_intelligent_singh,op_leader_intelligent_blanchet,op_leader_intelligent_may
13787712000.0,13787712000.0,R_1JDXcWCXdtFEcLZ,1.0,canadian_citizen,79.0,,female,province_ontario,some_university,0.667,Student Financial Support,Student Financial Support,,,,,,,,,,,,,0.9,0.9,liberal_party_canada,liberal_party_canada,liberal_party_canada,,,,,,,green_party_canada,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.9,0.0,0.81,0.0,0.79,0.21,0.8,0.27,0.9,0.26,,0.15,,,,,,,0.3,0.3,0.8,0.4,0.8,0.2,0.4,,0,0,1,0,1
13787712000.0,13787712000.0,R_1JEELxaOxZfk4k4,1.0,canadian_citizen,80.0,,female,province_ontario,some_secondary,,education and environment,OSAP,,,,,,,,,,,,,0.7,0.8,new_democratic_party,8.0,new_democratic_party,,,,,,,green_party_canada,,1.0,,0.333,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0.5,0.03,0.83,0.21,0.75,0.21,0.6,0.0,0.75,0.06,0.6,0.12,0.5,0.09,0.73,,0.73,0.06,0.1,0.1,0.9,0.1,,0.1,,,1,0,1,0,1
13787712000.0,13787712000.0,R_D2DguhVe87Zm2S5,1.0,canadian_citizen,77.0,,male,province_ontario,some_university,0.667,,,,,,,,,,,,,,,0.9,0.9,,,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0.5,,,,,0.5,,,,0.5,0.5,,,,,,,0.5,0.6,0.5,1.0,0.1,0.1,0.0,0.3,,0,0,0,0,0
13787712000.0,13787712000.0,R_2qF75AGrOr09bcd,1.0,canadian_citizen,81.0,,female,province_ontario,some_university,0.667,Abortion rights and minority rights & representation,Public transit and health care,,,,,,,,,,,,,0.8,0.8,liberal_party_canada,8.0,,,,,,,,,,0.75,,0.333,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0.85,0.3,0.85,0.3,0.7,0.7,0.75,0.0,0.75,0.5,0.6,0.5,0.7,0.5,0.7,,0.5,0.5,,0.2,0.9,0.2,0.5,0.3,0.3,0.2,0,0,0,0,0
13787712000.0,13787712000.0,R_RRebsMZg5l2B9zH,1.0,permanent_resident,81.0,,female,province_ontario,completed_secondary,0.667,,,,,,,,,,,,,,,0.8,0.7,,,,new_democratic_party,,,,,,,liberal_party_canada,,1.0,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.8,0.05,0.9,0.05,0.75,0.7,0.75,0.0,0.85,0.07,0.2,0.21,0.72,0.16,0.93,,0.68,0.48,0.2,0.3,1.0,0.2,0.6,0.4,0.4,,0,0,0,0,0
13787712000.0,13787712000.0,R_cC0HLiW6uR02Yrn,1.0,canadian_citizen,80.0,,male,province_ontario,some_university,1.0,,Public transit,,,,,,,,,,,,,0.8,0.8,,liberal_party_canada,liberal_party_canada,,,,,,,conservative_party_canada,,1.0,,1.0,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0.85,0.7,0.15,0.25,,,0.84,0.84,0.0,0.25,0.53,0.25,0.71,0.2,0.6,,0.2,0.2,,0.4,0.6,0.1,0.8,0.3,,0.5,1,1,1,1,1
13787712000.0,13787712000.0,R_2X54JdXL9ClEXcO,1.0,canadian_citizen,81.0,,female,province_ontario,some_university,0.667,Immigration and Combatting climate change,OSAP and Education funding cuts,,,,,,,,,,,,,0.6,0.7,new_democratic_party,new_democratic_party,new_democratic_party,,,,,,,liberal_party_canada,,0.75,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.67,0.1,0.79,0.1,0.43,0.21,0.65,,0.82,0.27,0.68,0.39,,,,,,,,0.7,0.2,0.8,0.0,0.6,0.3,0.8,1,0,1,0,1
13787712000.0,13787712000.0,R_1LvC0qobiceq1s4,1.0,canadian_citizen,81.0,,male,province_ontario,some_university,0.667,Gun Laws,,,,,,,,,,,,,,0.9,0.9,8.0,,green_party_canada,,,,,,,liberal_party_canada,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.79,0.8,0.69,0.3,1.0,,0.75,0.5,1.0,,1.0,,0.85,,,,0.87,,,,,,,,,,1,1,1,0,1
13787712000.0,13787712000.0,R_3HLArVVjgzRr4vK,1.0,canadian_citizen,77.0,,female,province_ontario,some_university,0.0,"Acknowledging broken promised and histories of violence, and how restorative justice can be used to mobilize marginalized communities. This includes prison abolition, searching for the missing Indigenous women, revising the constitutional contr",,,,,,,,,,,,,,1.0,0.2,new_democratic_party,,new_democratic_party,,,,,,,,,0.75,,0.0,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0.18,0.0,0.78,0.0,0.67,,,,,,,,,,,,,,0.0,0.7,1.0,0.2,0.9,0.2,,,0,0,0,0,0
13787712000.0,13787712000.0,R_25XD1qogGsgMOxq,1.0,canadian_citizen,79.0,,male,province_ontario,completed_secondary,0.667,Job creation and housing,Toronto housing,,,,,,,,,,,,,0.7,0.7,liberal_party_canada,liberal_party_canada,liberal_party_canada,,,,,,,new_democratic_party,,1.0,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0.7,0.06,0.82,0.42,0.66,0.23,0.67,0.0,0.72,0.29,0.66,0.47,0.69,0.07,0.8,,0.65,0.44,0.3,0.4,0.7,0.2,,0.4,0.5,,1,0,1,0,1
13787712000.0,13787712000.0,R_3pi2uMWmCV3w2B4,1.0,canadian_citizen,80.0,,female,province_ontario,completed_secondary,0.667,Issue that I am most concerned about global environmental policies this fall,Education,,,,,,,,,,,,,0.8,0.9,green_party_canada,8.0,new_democratic_party,,,,,,,green_party_canada,,1.0,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.86,0.32,0.91,0.0,0.9,0.71,0.1,0.18,0.93,0.5,0.7,0.5,0.81,0.85,0.9,,,,0.3,0.1,0.8,0.3,1.0,0.3,0.2,,0,1,1,0,1
13787712000.0,13787712000.0,R_3Rg4JsBLJdTh40D,1.0,canadian_citizen,78.0,,other,province_ontario,some_university,0.0,Environmental and labour issues,,,,,,,,,,,,,,0.9,0.9,new_democratic_party,,green_party_canada,,,,,,,new_democratic_party,,1.0,,0.667,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0.5,0.0,0.65,0.35,0.65,0.0,0.4,0.0,0.45,0.3,0.6,0.0,,,,,,,0.0,0.5,0.7,0.4,,0.3,0.8,,0,0,0,0,0
13787712000.0,13787712000.0,R_qFlWQL8QdqaEJGx,1.0,canadian_citizen,80.0,,female,province_ontario,some_university,0.667,Education bill and social welfare,Education,,,,,,,,,,,,,1.0,1.0,new_democratic_party,liberal_party_canada,liberal_party_canada,,,,,,,new_democratic_party,,1.0,,0.667,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1.0,0.0,0.8,0.0,0.73,0.42,0.88,0.0,0.7,0.0,0.65,,1.0,0.57,,,,,,0.2,1.0,0.0,1.0,0.4,,0.2,1,0,1,0,1
13787712000.0,13787712000.0,R_1OBoexcKOfBus6F,1.0,canadian_citizen,81.0,,female,province_ontario,some_university,0.667,Immigration,,,,,,,,,,,,,,0.8,0.8,liberal_party_canada,,liberal_party_canada,,,,,,,,,0.75,,0.667,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0.85,0.25,0.6,0.0,0.0,0.5,0.85,,0.53,0.0,,,0.81,0.23,0.55,,0.08,0.58,,0.2,1.0,0.5,1.0,0.5,,0.2,1,0,1,0,0
13787712000.0,13787712000.0,R_pgAMDxgj8Ooma0F,1.0,canadian_citizen,81.0,,male,province_ontario,some_university,0.667,Immigration,,,,,,,,,,,,,,0.8,0.8,liberal_party_canada,,liberal_party_canada,,,,,,,new_democratic_party,,1.0,,0.667,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0.7,0.1,,0.0,0.51,0.0,0.7,0.1,,0.0,,0.0,0.7,0.1,,,,0.0,0.4,0.4,0.7,0.2,0.8,,1.0,,1,0,1,0,1
13787712000.0,13787712000.0,R_32OU4J2rrH7QYNk,1.0,canadian_citizen,80.0,,female,province_ontario,some_university,0.667,Environmental action,the cutbacks to health and education,,,,,,,,,,,,,0.7,0.8,green_party_canada,new_democratic_party,new_democratic_party,,,,,,,green_party_canada,,0.75,,0.667,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0.61,0.1,0.7,0.4,0.61,0.3,0.6,0.4,0.7,0.4,0.6,0.4,,,,,,,0.0,0.2,1.0,0.1,1.0,0.0,,,1,0,1,0,1
13787712000.0,13787712000.0,R_2uWhDH3dg1PGe4O,1.0,canadian_citizen,79.0,,female,province_ontario,some_university,0.667,climate change/ carbon emmissions,housing,,,,,,,,,,,,,0.7,1.0,liberal_party_canada,liberal_party_canada,liberal_party_canada,,,,,,,green_party_canada,,1.0,,0.667,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0.8,0.24,0.0,,0.68,0.59,0.85,0.01,0.0,0.49,0.66,0.39,0.7,0.16,0.0,,0.61,0.08,0.4,0.4,0.9,0.1,0.8,0.0,0.8,,1,0,0,0,1
13787712000.0,13787712000.0,R_3ExQozQ6M1cj9Mw,1.0,canadian_citizen,78.0,,male,province_ontario,some_university,0.333,Education,Healthcare + Education Policies,,,,,,,,,,,,,0.7,0.8,new_democratic_party,new_democratic_party,new_democratic_party,,,,,,,liberal_party_canada,,1.0,,0.667,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0.93,0.0,1.0,0.0,0.0,0.31,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01,1.0,,0.03,0.02,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0,0,1,0,0
13787712000.0,13787712000.0,R_1BWaBTtP6DWgPUv,1.0,canadian_citizen,77.0,,female,province_ontario,bachelor_degree,0.333,Climate change,Education,,,,,,,,,,,,,1.0,0.4,green_party_canada,new_democratic_party,new_democratic_party,,,,,,,green_party_canada,,1.0,,0.333,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0.38,0.24,0.64,0.17,0.57,0.16,0.57,0.38,0.75,0.26,0.61,0.01,0.24,0.38,0.68,,0.64,0.28,0.3,0.5,0.8,0.4,0.6,0.4,0.7,,0,0,1,0,1
13787712000.0,13787712000.0,R_1Lu1zrK8ZszBXRw,1.0,canadian_citizen,81.0,,male,province_ontario,completed_secondary,0.667,,,,,,,,,,,,,,,0.8,0.7,,,liberal_party_canada,,,,,,,new_democratic_party,,1.0,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.72,0.4,0.85,,,,0.61,,0.82,,,,,,,,,,0.3,0.3,0.7,0.2,0.5,0.0,,,0,0,1,0,0
13787712000.0,13787712000.0,R_VOPyXJGn0rjp2bD,1.0,canadian_citizen,81.0,,female,province_ontario,some_university,0.667,,,,,,,,,,,,,,,1.0,1.0,,,liberal_party_canada,,,,,,,new_democratic_party,,1.0,,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.95,,0.75,,,,0.89,0.19,0.79,,,,,,,,,,0.4,0.5,0.8,0.3,,0.2,0.9,,1,0,1,0,1
13787712000.0,13787712000.0,R_2ris1hIXvaSs1kB,1.0,canadian_citizen,81.0,,female,province_ontario,some_university,0.667,Education,,,,,,,,,,,,,,0.7,0.8,8.0,,new_democratic_party,,,,,,,liberal_party_canada,,0.75,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.75,0.6,0.8,0.55,0.6,0.55,0.75,0.7,0.8,0.6,0.6,0.6,0.75,0.65,0.8,,0.6,0.6,,0.4,0.7,0.2,0.4,0.6,0.6,0.3,1,1,1,1,1
13787712000.0,13787712000.0,R_1GC7IytxEE5kAHd,1.0,canadian_citizen,78.0,,female,province_ontario,some_secondary,0.667,Educational Funding,,,,,,,,,,,,,,0.7,0.7,new_democratic_party,,new_democratic_party,,,,,,,liberal_party_canada,,0.75,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.91,0.0,0.97,0.0,0.6,0.0,0.74,0.3,0.8,0.3,0.3,0.31,,,,,,,,0.0,1.0,0.2,0.6,0.5,0.3,0.1,1,0,1,1,0
13787712000.0,13787712000.0,R_2qdQOlSAV4cA34t,1.0,canadian_citizen,81.0,,female,province_ontario,completed_secondary,0.667,Cost of living,,,,,,,,,,,,,,0.7,0.8,new_democratic_party,,new_democratic_party,,,,,,,liberal_party_canada,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.71,0.0,0.85,,,0.0,0.7,0.0,0.85,,,,0.7,0.0,0.8,,,0.3,0.2,0.6,1.0,0.3,0.6,0.6,0.8,,1,0,1,0,0
13787712000.0,13787712000.0,R_3kzwMIZFfSgQckt,1.0,canadian_citizen,80.0,,female,province_ontario,completed_secondary,0.667,Protecting my reproductive rights,,,,,,,,,,,,,,1.0,1.0,liberal_party_canada,,liberal_party_canada,,,,,,,conservative_party_canada,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.76,0.56,0.3,0.0,0.0,0.0,0.64,0.76,0.32,0.0,0.0,0.0,0.63,0.53,0.35,,0.0,0.0,0.4,0.3,0.7,0.2,0.2,0.0,0.1,,1,1,1,0,0
13787712000.0,13787712000.0,R_3PaYTlbmDOpZIvv,1.0,canadian_citizen,79.0,,female,province_ontario,completed_secondary,0.333,,,,,,,,,,,,,,,0.8,0.8,,,liberal_party_canada,,,,,,,new_democratic_party,,0.75,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.91,0.0,0.72,0.01,0.71,0.58,0.66,0.0,0.73,0.19,,0.16,,,,,,,,0.2,0.9,0.4,,0.3,0.6,0.2,1,0,1,0,0
13787712000.0,13787712000.0,R_21tgSP4vdCAIOGV,1.0,canadian_citizen,80.0,,female,province_ontario,some_university,0.667,,,,,,,,,,,,,,,0.8,,,,conservative_party_canada,,,,,,,new_democratic_party,,1.0,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.57,0.75,0.65,0.0,0.5,0.0,0.5,0.68,0.81,0.0,0.56,0.54,0.7,0.81,0.83,,,,,0.3,0.8,0.3,,0.5,,0.8,0,0,1,0,0
13787712000.0,13787712000.0,R_UbzsGsOza9ZJTOx,1.0,permanent_resident,80.0,,female,province_ontario,bachelor_degree,0.667,Immigration policy,,,,,,,,,,,,,,0.5,0.6,new_democratic_party,,,new_democratic_party,,,,,,,green_party_canada,,1.0,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.45,0.33,0.49,0.42,0.37,0.48,0.32,0.43,0.36,0.47,0.44,0.42,0.48,0.54,0.63,,0.57,0.49,,0.5,0.5,0.7,0.4,0.4,0.5,0.5,0,0,0,0,0
13787712000.0,13787712000.0,R_2vjE3z4KuXNh2a2,1.0,canadian_citizen,78.0,,male,province_ontario,some_university,0.667,The Environment,,,,,,,,,,,,,,0.9,0.9,green_party_canada,,,,,,,,,peoples_party_canada,,1.0,,0.333,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0.58,0.32,0.38,0.0,0.64,0.7,0.32,0.38,0.61,0.0,0.75,0.87,,,,,,,0.4,0.3,0.4,0.2,,0.2,0.6,,0,1,1,0,1
13787712000.0,13787712000.0,R_Cjq5KoO97U4PYzf,1.0,canadian_citizen,78.0,,female,province_ontario,bachelor_degree,0.333,Diversity and racism,Racism,,,,,,,,,,,,,0.7,0.8,liberal_party_canada,liberal_party_canada,liberal_party_canada,,,,,,,new_democratic_party,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.89,0.0,0.78,0.0,0.61,0.31,0.96,0.0,0.92,0.49,0.28,0.36,0.92,0.0,0.37,,0.37,0.4,,,,,,,,,1,0,1,0,0
13787712000.0,13787712000.0,R_1pM3J6xDT5H4qZH,1.0,canadian_citizen,81.0,,female,province_ontario,some_university,0.667,Immigration,,,,,,,,,,,,,,0.9,0.9,conservative_party_canada,,conservative_party_canada,,,,,,,new_democratic_party,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0.41,0.91,0.83,0.71,0.42,0.2,0.72,0.12,0.91,0.6,0.29,0.22,0.6,0.82,0.82,,0.0,0.0,,0.2,0.9,0.7,0.7,0.2,0.1,0.6,1,0,1,0,0
13787712000.0,13787712000.0,R_3DuVTyyFTYqI55e,1.0,canadian_citizen,77.0,,male,province_ontario,completed_secondary,0.667,,road construction,,,,,,,,,,,,,0.2,0.2,,8.0,new_democratic_party,,,,,,,conservative_party_canada,,1.0,,0.333,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0.28,0.71,0.92,,,0.53,0.0,,,,,,,,,,0.48,,,0.2,1.0,0.0,0.0,,0.5,0.3,0,0,0,0,0
13787712000.0,13787712000.0,R_3Ra9kJm1JI6K4Kt,1.0,canadian_citizen,78.0,,male,province_ontario,some_university,0.667,Income tax,,PPC,,PPC,,,,,,,,,,0.9,0.9,other,,other,,,,,,,conservative_party_canada,,1.0,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.8,0.0,0.19,0.65,0.9,0.0,0.7,0.21,0.0,0.0,0.91,0.0,0.3,0.0,,0.2,0.2,,0.3,0.7,0.2,,0.6,0.8,0.8,0,1,0,0,0
13787712000.0,13787712000.0,R_1l4zKTXAk734o1D,1.0,canadian_citizen,50.0,,female,province_ontario,some_technical_college,0.333,immigration,,,,,,,,,,,,,,0.3,0.5,8.0,,,,,,,,,conservative_party_canada,,1.0,,0.0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0.51,0.61,0.51,0.51,0.51,0.51,0.09,0.38,0.51,0.51,,0.51,0.51,0.51,0.51,,0.51,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,0,0,0,0,0
13787712000.0,13787712000.0,R_WkEBiJlpFtNFP6V,1.0,canadian_citizen,37.0,,female,province_quebec,completed_technical_college,0.667,,,,,,,,,,,,,,,,0.4,,,liberal_party_canada,,,,,,,,,0.75,,0.667,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0.81,0.55,,0.59,0.28,,0.83,,,,,0.65,,,,,,,0.5,,,,,,,,1,0,0,0,0
13787712000.0,13787712000.0,R_2WuL4gwgSQ1C7ns,1.0,canadian_citizen,28.0,,female,province_ontario,bachelor_degree,0.667,The economy and jobs,Immigration,,,,,,,,,,,,,0.7,0.9,8.0,peoples_party_canada,,,,,,,,,,1.0,,0.333,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0.4,0.6,0.3,0.05,0.6,0.4,0.3,0.65,0.3,0.05,0.8,,,,,,,,,0.3,0.8,0.1,0.0,0.6,,0.6,0,0,1,0,1
13787712000.0,13787712000.0,R_1JCk3PWI3fsONbA,1.0,canadian_citizen,72.0,,female,province_ontario,master_degree,0.667,,housin,,,,,,,,,,,,,0.2,0.3,,8.0,new_democratic_party,,,,,,,liberal_party_canada,,0.75,,0.333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.06,0.05,0.83,0.07,0.72,0.6,0.77,0.15,0.83,0.25,0.65,0.15,0.6,0.26,0.68,,0.53,0.45,1.0,1.0,0.0,0.7,0.0,0.6,0.6,,0,0,1,0,0
13787712000.0,13787712000.0,R_xsAVU6LftA3gfWF,1.0,canadian_citizen,41.0,,male,province_british_columbia,bachelor_degree,0.333,economy,,,,,,,,,,,none,,,0.9,1.0,conservative_party_canada,,conservative_party_canada,,,,,,,other,,1.0,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.8,0.1,0.0,0.07,0.3,0.0,0.66,0.3,,0.07,0.41,0.0,0.97,0.24,,0.12,0.12,0.5,0.7,0.3,0.7,0.8,0.7,0.3,,0,1,0,0,0
13787712000.0,13787712000.0,R_1rIWCvU8MuRHQSQ,1.0,canadian_citizen,40.0,,female,province_ontario,some_technical_college,0.667,,taxes,,,,,,,,,,,,,0.4,,,liberal_party_canada,liberal_party_canada,,,,,,,new_democratic_party,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.9,0.0,0.71,0.39,0.75,0.11,1.0,0.01,0.51,,0.91,0.3,1.0,0.08,0.18,,0.27,0.09,0.5,0.2,1.0,0.4,0.8,0.1,1.0,,1,0,1,0,1
13787712000.0,13787712000.0,R_bg7b29vnUs7gLvP,1.0,canadian_citizen,37.0,,male,province_ontario,professional_or_doctorate,0.667,changements climatiques,langues officielles,,,,,,,,,,,,,1.0,1.0,green_party_canada,liberal_party_canada,new_democratic_party,,,,,,,liberal_party_canada,,1.0,,0.333,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0.63,0.51,0.82,,0.81,0.0,0.7,,0.81,0.81,0.61,0.0,0.82,,,,,0.0,0.4,0.6,0.8,0.3,0.4,0.3,1.0,,1,1,1,1,1
13787712000.0,13787712000.0,R_2Xik6QTgJCpeuDg,1.0,canadian_citizen,71.0,,female,province_ontario,bachelor_degree,0.667,healthcare,,,,,,,,,,,,,,0.8,1.0,liberal_party_canada,,liberal_party_canada,,,,,,,green_party_canada,,1.0,,0.667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.86,0.14,0.42,0.15,0.72,0.1,0.59,0.26,0.49,0.05,0.2,0.19,0.87,0.06,0.47,,0.56,0.17,,0.7,0.1,0.5,0.2,0.6,0.3,0.2,1,0,0,0,1
13787712000.0,13787712000.0,R_DiYgFOuVje0hEnT,1.0,canadian_citizen,43.0,,female,province_ontario,some_technical_college,0.333,Housing,,,,,,,,,,,,,,1.0,1.0,green_party_canada,,green_party_canada,,,,,,,liberal_party_canada,,1.0,,0.667,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0.81,0.0,0.66,0.25,0.96,0.0,0.69,0.0,0.65,0.0,1.0,0.01,0.88,0.0,0.66,,0.89,0.0,0.2,0.4,1.0,0.3,0.6,0.0,1.0,,1,0,1,0,1
13787712000.0,13787712000.0,R_30e4xFgOVpu1FWz,1.0,canadian_citizen,35.0,,male,province_alberta,bachelor_degree,0.667,Economy,Oil industry / pipelines,,,,,,,,,,,,,0.7,0.8,conservative_party_canada,conservative_party_canada,conservative_party_canada,,,,,,,green_party_canada,,1.0,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.21,0.94,0.34,0.13,0.51,0.0,0.1,0.83,0.51,0.16,0.39,0.2,0.5,0.62,0.19,,0.51,0.23,,0.4,0.6,0.1,0.8,0.2,0.8,0.4,0,1,1,0,0
13787712000.0,13787712000.0,R_2CZLIEXUOJeIgDs,1.0,canadian_citizen,37.0,,female,province_saskatchewan,completed_secondary,0.667,,,,,,,,,,,,,,,0.5,0.8,,,conservative_party_canada,,,,,,,,,1.0,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,1.0,0.15,0.0,0.32,0.41,0.0,1.0,0.06,0.0,0.69,0.0,0.0,1.0,0.0,,0.14,0.16,,,,,,,,,0,1,1,0,0
13787712000.0,13787712000.0,R_2cd47pXrsZRsh1H,1.0,canadian_citizen,56.0,,male,province_quebec,some_university,0.0,le déficit,environnement,,,,,,,,,,,,,1.0,0.9,conservative_party_canada,green_party_canada,conservative_party_canada,,,,,,,green_party_canada,,1.0,,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.0,0.83,0.09,0.63,0.75,0.0,0.0,0.65,0.0,0.72,0.65,0.0,0.0,0.93,0.0,0.07,1.0,0.0,,0.0,0.8,0.0,0.5,0.6,0.9,0.9,0,0,0,0,0
13787712000.0,13787712000.0,R_3CIOVyxdGAEkWLh,1.0,canadian_citizen,35.0,,male,province_british_columbia,bachelor_degree,1.0,Healthcare,,,,,,,,,,,,,,1.0,1.0,liberal_party_canada,,liberal_party_canada,,,,,,,conservative_party_canada,,1.0,,0.667,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0.99,0.51,0.51,0.51,0.52,0.51,0.99,0.24,0.11,0.29,0.33,0.24,1.0,0.15,0.17,,0.14,,0.5,1.0,0.5,0.5,0.5,0.5,0.5,,1,0,0,1,0
13787712000.0,13787712000.0,R_Rmd177LLJnDnR3X,1.0,canadian_citizen,59.0,,male,province_quebec,some_technical_college,0.667,Economie,,Aucun,,,,,,,,,,,,0.5,0.5,other,,green_party_canada,,,,,,,,,1.0,,0.0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0.14,0.39,0.38,0.52,0.8,0.53,0.12,0.38,0.3,0.46,0.53,0.23,0.49,0.52,0.53,0.53,0.53,0.49,0.7,0.1,0.5,0.5,0.5,0.3,0.5,,0,0,0,0,0
13787712000.0,13787712000.0,R_2Wu0jeDP2crJZpq,1.0,canadian_citizen,38.0,,male,province_ontario,bachelor_degree,0.667,Economy and trust,Infrastructure,,,,,,,,,,,,,0.7,0.8,conservative_party_canada,conservative_party_canada,conservative_party_canada,,,,,,,,,0.75,,0.333,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0.22,1.0,0.01,0.04,0.03,0.37,0.25,0.98,0.0,0.01,0.0,0.37,0.76,0.85,0.31,,0.07,0.09,,0.5,0.7,0.0,0.7,0.0,0.7,0.8,1,1,1,0,0
13787712000.0,13787712000.0,R_3HojhMlSO6s0221,1.0,canadian_citizen,58.0,,male,province_alberta,bachelor_degree,0.667,financial support for working families,economy,,,,,,,,,,,,,0.4,0.3,liberal_party_canada,conservative_party_canada,liberal_party_canada,,,,,,,conservative_party_canada,,1.0,,1.0,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0.61,0.61,0.3,0.3,0.51,0.01,0.63,0.64,0.51,0.42,0.51,0.0,0.4,0.41,0.42,,0.42,0.09,0.6,0.3,0.8,0.1,0.4,0.2,1.0,,1,1,1,0,1
