id_respondent,tech_date_response,tech_language_survey,op_internet_voting,behav_internet_voting_intent,op_internet_voting_confidence,op_coercion_concern,op_privacy_concern,op_fraud_concern,op_turnout_increase,op_voting_ease,op_accuracy_improvement,ses_age_group,ses_gender,ses_region
49044384322,2019-09-16,french,0.0,0.0,0.333,0.667,0.0,0.667,0.333,0.333,0.333,45-54,female,saguenay_lac_saint_jean
93332942228,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25-34,male,monteregie
74382476152,2019-09-16,french,0.0,0.0,0.0,0.333,0.333,0.667,0.333,0.0,0.667,55-64,male,capitale_nationale
15471177337,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.667,25-34,female,gaspesie_iles_de_la_madeleine
24670390694,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,18-24,female,gaspesie_iles_de_la_madeleine
22068144851,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.0,25-34,female,saguenay_lac_saint_jean
87614392560,2019-09-16,french,0.333,0.333,0.667,0.0,0.333,0.667,0.333,0.333,0.667,55-64,female,capitale_nationale
52193012552,2019-09-16,french,0.0,0.0,0.0,1.0,0.333,1.0,0.0,0.0,0.0,35-44,male,monteregie
31807644186,2019-09-16,french,0.0,0.333,0.0,0.333,0.0,0.667,0.0,0.333,0.667,55-64,male,outaouais
45242044956,2019-09-16,french,1.0,1.0,0.667,0.0,0.333,1.0,0.0,0.0,1.0,55-64,male,cote_nord
80334196680,2019-09-16,french,0.0,0.0,0.333,0.0,0.333,0.667,0.0,0.0,0.333,25-34,male,outaouais
94839167011,2019-09-16,french,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,45-54,male,mauricie
12559730788,2019-09-16,french,0.333,0.333,0.333,0.0,0.333,1.0,0.0,0.0,0.667,18-24,female,outaouais
20397114895,2019-09-16,french,0.0,0.0,0.333,0.0,0.333,0.333,0.0,0.0,0.333,25-34,female,capitale_nationale
63096390534,2019-09-16,french,0.333,0.667,0.667,0.0,1.0,1.0,0.333,0.333,1.0,45-54,female,chaudiere_appalaches
22063993635,2019-09-16,french,0.333,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.667,65+,male,chaudiere_appalaches
55935731223,2019-09-16,french,0.0,0.0,0.0,0.333,0.0,0.333,0.0,0.0,0.0,65+,female,chaudiere_appalaches
62435238288,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,55-64,male,centre_du_quebec
70966170194,2019-09-16,french,0.0,0.0,0.0,0.0,0.333,0.667,0.333,0.0,0.667,35-44,male,capitale_nationale
20446915761,2019-09-16,french,0.0,0.0,0.333,0.0,0.667,1.0,0.0,0.0,0.0,55-64,male,nord_du_quebec
48065422461,2019-09-16,french,1.0,1.0,1.0,0.667,0.0,1.0,0.0,0.667,1.0,35-44,female,chaudiere_appalaches
22858117144,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.333,25-34,male,saguenay_lac_saint_jean
96743262882,2019-09-16,french,1.0,0.667,1.0,0.0,1.0,1.0,0.667,,1.0,55-64,female,estrie
43708873241,2019-09-16,french,0.0,0.0,0.333,0.333,0.667,0.333,0.0,0.0,0.333,25-34,,
31978260874,2019-09-16,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.667,35-44,female,monteregie
59191692511,2019-09-16,french,0.333,0.0,0.333,0.333,0.333,0.667,0.0,0.0,0.333,25-34,female,saguenay_lac_saint_jean
83983632844,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,45-54,female,capitale_nationale
96449076757,2019-09-16,french,0.333,0.333,0.333,0.0,0.333,0.667,0.333,0.333,0.667,65+,male,estrie
98278253318,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,25-34,male,outaouais
26774720742,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.333,55-64,female,outaouais
90986773935,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.333,45-54,male,nord_du_quebec
41938431462,2019-09-16,french,1.0,1.0,1.0,0.0,0.0,1.0,0.667,0.667,1.0,45-54,female,estrie
85981218989,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.333,45-54,female,mauricie
38526681566,2019-09-16,french,0.0,0.0,0.333,0.333,0.333,0.333,0.0,0.0,0.333,55-64,male,saguenay_lac_saint_jean
74160684309,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,35-44,male,mauricie
29423752816,2019-09-16,french,0.333,0.333,0.333,0.0,0.333,0.333,0.667,0.333,0.667,25-34,male,capitale_nationale
68421881960,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,35-44,male,capitale_nationale
35291483334,2019-09-16,french,1.0,0.667,0.667,0.333,0.333,1.0,0.667,0.667,1.0,45-54,male,saguenay_lac_saint_jean
97522565594,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,male,cote_nord
63617269326,2019-09-16,french,0.0,0.333,0.333,0.0,0.333,0.333,0.0,0.0,0.667,45-54,female,capitale_nationale
87866577301,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.0,35-44,male,outaouais
21613858860,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.333,25-34,male,cote_nord
90098051856,2019-09-16,french,1.0,1.0,1.0,0.667,0.667,0.667,1.0,1.0,1.0,25-34,female,cote_nord
76582543233,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35-44,male,bas_saint_laurent
88265436304,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,35-44,female,cote_nord
40616987746,2019-09-16,english,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,55-64,male,monteregie
33930264652,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,45-54,male,centre_du_quebec
37690084537,2019-09-16,french,0.333,0.0,0.0,0.333,0.333,0.667,0.0,0.0,0.0,45-54,male,capitale_nationale
87383278279,2019-09-16,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.333,25-34,male,capitale_nationale
99223968366,2019-09-16,french,0.333,0.333,0.333,0.0,0.667,1.0,0.0,0.0,0.333,35-44,male,estrie
76256068959,2019-09-16,french,0.0,0.0,0.333,0.0,0.333,0.333,0.0,0.0,0.333,35-44,female,cote_nord
14209222079,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,35-44,male,capitale_nationale
68573446157,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,45-54,male,capitale_nationale
16216250795,2019-09-16,french,0.0,0.0,0.333,0.0,1.0,1.0,0.0,0.0,0.667,35-44,male,centre_du_quebec
37902994281,2019-09-16,french,0.333,0.333,0.333,0.0,0.667,0.667,0.0,0.333,0.333,45-54,male,montreal
12781738259,2019-09-16,french,0.0,0.0,0.333,0.0,0.333,0.333,0.0,0.0,0.333,25-34,female,capitale_nationale
83819321197,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.333,0.667,25-34,male,montreal
53207092341,2019-09-16,french,0.0,0.0,0.0,0.0,0.333,0.667,0.0,0.0,0.0,25-34,male,centre_du_quebec
23427375588,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.333,0.333,0.0,0.667,25-34,female,abitibi_temiscamingue
41707277512,2019-09-16,french,0.0,0.0,0.333,0.0,0.333,0.0,0.0,0.0,0.333,45-54,male,outaouais
41079948793,2019-09-16,french,1.0,1.0,0.667,0.333,0.333,1.0,0.667,0.667,1.0,45-54,female,outaouais
32149472983,2019-09-16,french,0.333,0.333,0.333,0.0,0.0,0.667,0.0,0.0,0.333,18-24,male,chaudiere_appalaches
27748129638,2019-09-16,french,0.0,0.0,0.333,0.0,0.333,0.667,0.333,0.333,0.333,45-54,male,saguenay_lac_saint_jean
27424328744,2019-09-16,french,0.0,0.0,0.0,,0.0,0.667,0.0,0.0,0.333,18-24,male,cote_nord
53701819640,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,25-34,male,cote_nord
37401833873,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,45-54,male,mauricie
47455434759,2019-09-16,french,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.0,25-34,male,cote_nord
35198470172,2019-09-16,english,1.0,1.0,0.667,1.0,1.0,1.0,1.0,1.0,1.0,45-54,female,capitale_nationale
99696350035,2019-09-16,french,0.667,0.667,1.0,0.0,0.333,1.0,0.667,0.667,1.0,55-64,male,cote_nord
75902413413,2019-09-16,french,0.333,0.333,0.333,0.333,0.0,0.667,0.0,0.0,0.333,35-44,male,cote_nord
26555480721,2019-09-16,french,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,35-44,male,gaspesie_iles_de_la_madeleine
54567666636,2019-09-16,french,1.0,1.0,1.0,0.667,0.333,1.0,0.667,0.667,1.0,25-34,male,montreal
25526113939,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,65+,male,cote_nord
90059575830,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.667,65+,male,capitale_nationale
56960899037,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,55-64,female,cote_nord
90796435243,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,25-34,female,capitale_nationale
62302156564,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,25-34,male,capitale_nationale
59021190671,2019-09-16,french,0.333,0.0,0.0,0.333,0.0,0.667,0.0,0.0,0.667,55-64,male,cote_nord
59412241608,2019-09-16,french,1.0,1.0,1.0,1.0,1.0,1.0,0.667,0.667,0.667,25-34,male,cote_nord
62279665591,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,45-54,male,cote_nord
39231783825,2019-09-16,french,1.0,1.0,1.0,1.0,1.0,1.0,0.667,0.667,1.0,55-64,male,saguenay_lac_saint_jean
22396816689,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,1.0,25-34,male,capitale_nationale
55541327226,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.333,35-44,male,capitale_nationale
29840355515,2019-09-16,french,0.0,0.0,0.333,0.0,0.667,1.0,0.0,0.0,0.667,45-54,male,gaspesie_iles_de_la_madeleine
86612982016,2019-09-16,french,,0.667,0.333,0.333,0.333,0.667,0.0,0.0,0.667,45-54,female,capitale_nationale
45054487147,2019-09-16,french,0.0,0.0,0.333,0.0,0.333,,0.0,0.0,0.333,35-44,female,montreal
49629828514,2019-09-16,french,1.0,1.0,1.0,0.333,0.667,1.0,0.667,0.667,1.0,45-54,male,cote_nord
50781637443,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.0,65+,female,cote_nord
42972636899,2019-09-16,french,1.0,1.0,1.0,1.0,0.0,1.0,0.333,0.667,1.0,18-24,,saguenay_lac_saint_jean
20666460152,2019-09-16,french,0.0,0.0,0.333,0.333,0.667,0.667,0.0,0.0,0.333,65+,female,outaouais
75984875698,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,1.0,0.0,0.0,0.667,55-64,male,outaouais
93516329388,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65+,male,chaudiere_appalaches
46082682403,2019-09-16,french,0.667,1.0,1.0,1.0,1.0,1.0,0.667,0.667,1.0,55-64,,
37021755697,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,35-44,male,outaouais
80611892369,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.667,25-34,male,outaouais
97317213432,2019-09-16,french,0.333,0.0,0.333,0.0,0.0,0.667,0.0,0.0,,25-34,female,mauricie
11673643886,2019-09-16,french,0.333,0.0,0.333,0.333,0.667,0.667,0.0,0.0,0.333,45-54,male,capitale_nationale
91616959601,2019-09-16,french,0.0,0.0,0.0,0.333,0.333,0.333,0.0,0.0,0.0,55-64,male,outaouais
74558232607,2019-09-16,french,0.667,0.667,1.0,0.667,0.667,1.0,1.0,0.667,1.0,65+,female,outaouais
52169940749,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,55-64,male,cote_nord
11803052457,2019-09-16,french,0.0,0.0,0.0,0.333,0.333,0.333,0.333,0.0,0.333,55-64,male,nord_du_quebec
86131237707,2019-09-16,french,0.0,0.0,0.0,0.333,0.333,0.667,0.0,0.0,0.0,35-44,female,capitale_nationale
73477619181,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35-44,male,outaouais
18563025230,2019-09-16,french,0.0,0.333,0.333,0.333,0.333,0.667,0.0,0.0,0.667,25-34,male,cote_nord
23976073853,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,18-24,male,cote_nord
18929094482,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.0,55-64,male,capitale_nationale
76841773170,2019-09-16,french,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.667,35-44,male,outaouais
27309178685,2019-09-16,french,0.333,0.333,0.333,0.333,0.0,0.667,0.333,0.0,0.667,25-34,female,capitale_nationale
89782177351,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,55-64,male,monteregie
96773467920,2019-09-16,french,1.0,1.0,0.667,0.667,0.0,0.667,0.667,0.667,1.0,65+,male,nord_du_quebec
91790137107,2019-09-16,french,0.0,0.0,0.333,0.0,0.333,0.333,0.0,0.0,0.667,25-34,male,outaouais
93563490029,2019-09-16,french,0.0,0.0,0.0,0.333,0.333,0.333,0.333,0.0,0.0,25-34,male,monteregie
51940421213,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,,25-34,female,nord_du_quebec
32439221861,2019-09-16,french,0.0,0.0,0.333,0.0,0.333,0.667,0.0,0.0,0.667,45-54,female,outaouais
50643029912,2019-09-16,french,0.667,1.0,1.0,0.333,0.333,0.667,0.333,0.333,0.333,35-44,female,abitibi_temiscamingue
17551670413,2019-09-16,french,0.0,0.0,0.333,0.333,0.333,0.667,0.333,0.333,0.333,25-34,male,abitibi_temiscamingue
96164114806,2019-09-16,french,0.333,0.333,0.333,0.0,0.333,0.667,0.333,0.0,0.333,65+,male,capitale_nationale
56301920738,2019-09-16,french,0.667,0.0,0.667,0.0,0.0,1.0,0.0,0.0,,25-34,male,estrie
88210873777,2019-09-16,french,0.667,0.333,,0.333,0.333,0.667,0.0,0.0,0.667,55-64,male,outaouais
32180240535,2019-09-16,french,0.333,0.0,0.333,0.333,0.0,0.667,0.0,0.0,0.0,18-24,male,cote_nord
11824116807,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,65+,female,nord_du_quebec
76677789089,2019-09-16,french,0.667,1.0,0.333,0.333,1.0,0.667,1.0,1.0,1.0,35-44,male,capitale_nationale
79493359913,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,35-44,male,capitale_nationale
42503280240,2019-09-16,french,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.333,0.333,25-34,female,cote_nord
89898690184,2019-09-16,french,0.0,0.0,0.333,0.333,0.333,,0.0,0.0,0.0,55-64,male,chaudiere_appalaches
70944847044,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,55-64,male,montreal
69385845103,2019-09-16,french,0.0,0.0,0.333,0.333,0.333,1.0,0.0,0.0,0.667,18-24,male,capitale_nationale
84863188952,2019-09-16,french,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35-44,male,capitale_nationale
16399363559,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35-44,male,cote_nord
65272138386,2019-09-16,french,0.0,0.0,0.333,0.333,0.667,0.667,0.0,0.0,0.333,65+,male,outaouais
40437231717,2019-09-16,french,0.0,0.0,0.333,0.333,0.333,0.667,0.0,0.0,0.667,25-34,male,outaouais
68193622669,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,35-44,female,capitale_nationale
37506224802,2019-09-16,french,0.0,0.0,0.333,0.667,0.333,0.667,0.0,0.0,,25-34,male,capitale_nationale
58885468323,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.333,25-34,female,gaspesie_iles_de_la_madeleine
19162993945,2019-09-16,french,0.0,0.0,0.0,0.333,0.0,0.333,0.0,0.0,0.0,35-44,female,capitale_nationale
91695986376,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,25-34,male,capitale_nationale
64778145784,2019-09-16,french,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.333,25-34,male,cote_nord
30510810372,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,45-54,male,outaouais
68024084251,2019-09-16,french,1.0,1.0,1.0,0.333,0.667,1.0,0.667,1.0,1.0,25-34,female,outaouais
91144323655,2019-09-16,french,0.0,0.0,0.333,0.0,0.333,1.0,0.0,0.0,0.667,45-54,female,centre_du_quebec
61800337100,2019-09-16,french,0.0,0.0,0.0,0.333,0.333,0.333,0.333,0.333,0.333,55-64,male,cote_nord
46240085658,2019-09-16,french,0.0,0.0,0.0,0.667,1.0,1.0,0.0,0.0,0.333,45-54,male,outaouais
17565417231,2019-09-16,french,0.0,0.0,0.0,0.333,0.0,0.667,0.0,0.0,0.0,45-54,female,cote_nord
64829173192,2019-09-16,french,1.0,1.0,0.667,0.667,0.667,1.0,0.333,0.333,0.667,65+,male,cote_nord
32034924685,2019-09-16,french,1.0,1.0,1.0,0.667,0.667,1.0,0.667,0.667,1.0,55-64,male,capitale_nationale
89459099385,2019-09-16,english,0.333,0.333,0.0,0.0,0.0,0.0,0.333,0.333,1.0,65+,male,cote_nord
40079673151,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,45-54,male,capitale_nationale
86899698026,2019-09-16,french,0.667,0.667,0.667,0.333,0.0,1.0,0.667,0.667,1.0,55-64,female,abitibi_temiscamingue
60854743829,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,35-44,male,chaudiere_appalaches
67311219115,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,male,monteregie
67027034997,2019-09-16,french,0.0,0.0,0.333,0.0,0.333,0.333,0.333,0.333,0.333,55-64,male,cote_nord
53826078734,2019-09-16,french,1.0,1.0,1.0,0.667,1.0,1.0,1.0,0.667,1.0,65+,female,centre_du_quebec
90041252963,2019-09-16,french,0.0,0.0,0.333,0.333,0.667,1.0,0.0,0.0,0.333,25-34,female,capitale_nationale
19587522441,2019-09-16,french,0.333,0.333,0.333,0.333,0.333,0.667,0.0,0.0,0.333,55-64,male,outaouais
34201419562,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,65+,male,outaouais
74812130824,2019-09-16,french,0.333,0.333,0.333,0.333,0.333,0.667,0.0,0.333,0.333,35-44,female,montreal
39999477289,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,65+,male,chaudiere_appalaches
33285978839,2019-09-16,french,0.333,0.333,0.333,0.667,1.0,1.0,0.333,0.333,0.333,65+,male,saguenay_lac_saint_jean
16363714598,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,45-54,male,capitale_nationale
78772135819,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,1.0,65+,female,outaouais
44878154048,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.667,45-54,male,centre_du_quebec
12725756957,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65+,male,capitale_nationale
67536130437,2019-09-16,french,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,65+,male,nord_du_quebec
89406913781,2019-09-16,french,1.0,0.667,1.0,0.0,0.0,1.0,0.667,0.667,1.0,25-34,male,bas_saint_laurent
23448822064,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,18-24,male,laval
45271071243,2019-09-16,french,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,35-44,male,mauricie
52931136133,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25-34,male,nord_du_quebec
59708348390,2019-09-16,french,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.667,1.0,65+,female,chaudiere_appalaches
88398698676,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65+,male,nord_du_quebec
68092046332,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,55-64,male,laval
38457416640,2019-09-16,french,1.0,1.0,1.0,0.0,1.0,1.0,0.667,0.667,1.0,65+,male,nord_du_quebec
54580296944,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,female,capitale_nationale
18069010346,2019-09-16,french,0.0,0.0,0.0,0.333,0.333,0.333,0.0,0.0,0.0,25-34,male,capitale_nationale
52562478023,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,45-54,male,estrie
24488555899,2019-09-16,french,1.0,1.0,1.0,0.0,1.0,1.0,0.667,0.667,1.0,45-54,male,cote_nord
81286481867,2019-09-16,french,1.0,0.0,1.0,0.0,0.333,1.0,0.0,0.0,1.0,65+,male,capitale_nationale
93189825201,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,35-44,female,capitale_nationale
31333867081,2019-09-16,french,0.333,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,18-24,female,cote_nord
76238174441,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,55-64,male,monteregie
30245948872,2019-09-16,french,0.333,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,25-34,female,estrie
17277875725,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,55-64,male,abitibi_temiscamingue
73976795124,2019-09-16,french,1.0,1.0,1.0,0.333,0.0,1.0,0.333,0.667,1.0,65+,female,cote_nord
54298078671,2019-09-16,french,0.0,0.0,0.0,0.333,0.0,0.333,0.0,0.0,,45-54,male,capitale_nationale
74115881592,2019-09-16,french,0.0,0.0,0.333,0.0,0.333,0.333,0.0,0.0,0.0,55-64,male,bas_saint_laurent
21788572330,2019-09-16,french,0.667,0.667,0.667,1.0,1.0,1.0,0.0,0.333,1.0,35-44,female,centre_du_quebec
33914287721,2019-09-16,french,0.667,0.667,1.0,0.333,0.0,1.0,0.333,,0.667,35-44,male,outaouais
26961213773,2019-09-16,french,1.0,1.0,1.0,0.0,0.0,1.0,0.667,0.667,1.0,65+,female,cote_nord
13954073786,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.0,25-34,female,centre_du_quebec
97026956881,2019-09-16,french,0.0,0.333,0.0,0.333,0.333,0.667,0.667,0.0,1.0,25-34,male,cote_nord
61125910478,2019-09-16,french,0.0,0.0,0.333,0.0,0.667,0.667,0.333,0.0,0.333,55-64,male,nord_du_quebec
95238356494,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.333,45-54,male,estrie
46884848192,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,,0.0,0.0,0.333,65+,female,nord_du_quebec
79546049505,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,male,chaudiere_appalaches
53298962328,2019-09-16,french,0.0,0.0,0.333,0.0,0.333,0.333,0.333,0.333,0.333,45-54,male,montreal
94988894751,2019-09-16,french,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,65+,male,saguenay_lac_saint_jean
83337797880,2019-09-16,french,0.0,0.0,0.0,0.333,0.333,0.333,0.0,0.0,0.0,45-54,male,cote_nord
42743816852,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,35-44,female,capitale_nationale
36689034052,2019-09-16,french,0.0,0.0,0.0,0.333,0.0,0.333,0.0,0.0,0.0,55-64,male,nord_du_quebec
20755230577,2019-09-16,french,0.0,0.0,0.0,0.333,0.333,0.333,0.0,0.0,0.0,35-44,female,outaouais
33681022771,2019-09-16,french,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,65+,male,capitale_nationale
59749394898,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,,18-24,male,outaouais
80425410103,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.0,65+,male,montreal
21431274289,2019-09-16,french,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.333,18-24,female,capitale_nationale
23984968610,2019-09-16,french,1.0,1.0,0.667,0.333,0.333,1.0,0.333,0.333,0.667,55-64,female,capitale_nationale
69753972718,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.333,18-24,female,centre_du_quebec
48740713434,2019-09-16,french,0.0,0.0,,0.333,1.0,1.0,0.0,0.0,0.0,35-44,male,nord_du_quebec
71608813162,2019-09-16,french,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.0,0.0,65+,male,capitale_nationale
47613635221,2019-09-16,french,0.333,0.333,0.0,0.0,0.667,0.667,0.0,0.333,0.333,45-54,,nord_du_quebec
99196514187,2019-09-16,french,0.0,0.0,0.0,1.0,0.333,1.0,0.0,0.0,0.0,65+,male,abitibi_temiscamingue
62702426361,2019-09-16,french,0.0,0.0,0.333,0.333,0.0,0.333,0.0,0.0,0.333,65+,male,cote_nord
51082699084,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,male,mauricie
87922596780,2019-09-16,french,0.0,0.333,0.333,0.0,0.0,0.333,0.333,0.333,1.0,35-44,male,capitale_nationale
99967097524,2019-09-16,french,0.0,0.0,0.333,0.0,0.333,0.667,0.333,0.0,0.333,35-44,male,capitale_nationale
75750364936,2019-09-16,french,1.0,1.0,1.0,1.0,0.0,1.0,0.667,0.667,1.0,25-34,male,capitale_nationale
44325980988,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55-64,female,centre_du_quebec
34253479473,2019-09-16,french,0.0,0.0,0.333,0.333,0.333,0.667,0.0,0.0,0.0,55-64,male,chaudiere_appalaches
84244082175,2019-09-16,french,0.0,0.0,0.333,0.0,0.333,0.667,0.0,0.0,0.333,25-34,male,cote_nord
91877438160,2019-09-16,french,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25-34,male,montreal
80281315843,2019-09-16,french,1.0,1.0,1.0,0.667,0.333,1.0,0.667,0.667,1.0,25-34,male,saguenay_lac_saint_jean
